# pTt1,etat1,phit1,Et1,pTt2,etat2,phit2,Et2,pTh,etah,phih,Eh,ttmass,ttHmass,HT,dphi_tt,,HTb,tmass,Hmass
78.4653,-1.10416,3.69042,216.25,96.8056,-2.17844,4.25794,466.916,62.1982,-0.523829,1.30758,146.167,400.3,599.361,546.696,0.567521,,362.639,171.782,127.804
124.742,-0.530069,5.01961,203.236,210.971,-0.557524,1.81428,288.85,138.744,0.0843681,5.21088,182.462,444.217,646.529,541.023,3.07786,,333.343,144.731,117.921
219.072,-1.69516,4.43155,639.47,287.756,-0.603363,1.19977,380.17,185.591,-1.75128,4.46247,563.804,674.836,924.768,587.587,3.0514,,475.57,168.731,120.439
217.053,0.555913,0.678652,288.124,22.8954,2.60901,1.49721,224.8,125.064,0.45468,0.529776,193.356,359.629,505.849,477.819,0.81856,,433.569,140.644,135.215
155.677,-2.47082,5.30202,970.295,181.317,-0.960147,1.82222,325.689,163.032,-1.1023,1.52805,305.644,655.071,858.608,515.933,2.80339,,352.885,284.758,138.383
448.339,-0.605807,3.39358,561.462,678.182,-0.17969,0.389648,710.651,222.639,0.372953,4.24297,273.597,1179.29,1507.17,1108.45,3.00393,,1007.27,176.022,134.413
220.483,-1.09643,1.74166,405.387,139.98,-0.644697,4.69939,232.102,111.167,-0.513835,4.79137,186.977,496.916,689.684,534.907,2.95773,,267.961,172.552,137.992
172.086,0.506669,0.940044,248.093,320.92,-1.12295,4.65343,572.255,174.799,1.48978,1.45548,426.545,714.632,1242.5,995.986,2.5698,,440.232,153.821,126.297
146.675,-2.25928,3.60005,731.281,67.1289,0.436703,6.11363,191.287,67.8756,0.0936152,0.951096,136.104,632.177,828.667,673.006,2.51357,,334.745,175.331,117.799
87.4091,-1.41493,5.10941,255.841,88.2034,-1.5748,0.668808,266.523,277.513,1.78436,1.69024,858.818,349.775,1286.7,728.456,1.84259,,374.849,170.759,124.816
58.689,1.19734,0.591223,202.903,98.3166,-2.43436,4.08059,589.708,75.6436,-2.71972,5.50744,591.693,637.771,907.413,491.533,2.79382,,319.047,172.994,133.306
279.903,0.415376,1.60754,349.779,222.51,1.09116,4.80958,403.148,54.516,0.754912,1.90641,136.878,626.375,754.472,614.25,3.08115,,287.439,172.297,117.144
52.2015,2.41048,4.57294,336.527,29.6385,3.41049,5.56885,481.022,67.7654,2.65571,0.961874,497.187,347.078,495.286,253.285,0.995913,,218.985,165.382,110.706
187.155,0.0248555,3.3575,260.666,179.82,0.133399,0.659235,250.418,202.464,-0.233414,3.56605,236.51,503.808,712.503,545.21,2.69827,,378.207,181.378,112.568
262.819,-1.62215,5.88566,755.303,60.1435,-3.30852,2.85015,848.825,87.077,-0.942775,4.15324,188.905,631.121,866.664,549.48,3.03551,,219.098,304.047,138.254
178.987,-0.548805,4.0922,277.678,104.115,-1.44585,4.4255,322.02,50.8682,-2.19254,2.35337,261.669,429.196,617.299,914.454,0.333309,,529.647,185.503,123.527
72.663,1.66352,0.712154,269.957,257.664,2.58225,3.18222,1721.94,90.4599,0.745187,1.01271,162.528,627.677,889.1,848.711,2.47007,,610.264,182.813,113.06
364.145,0.631683,6.22321,468.219,326.978,0.76239,2.75163,460.661,120.437,0.828874,2.45577,208.031,760.541,927.834,526.227,2.81161,,268.174,162.154,127.689
55.7606,2.60895,0.384339,423.009,172.01,-0.18702,4.8745,243.708,96.8881,1.52294,4.7464,267.886,545.412,705.142,1011.23,1.79302,,319.282,184.196,132.691
195.756,-1.7375,5.79476,605.205,145.299,-1.78143,2.79421,569.815,85.473,-1.94057,0.322729,329.358,677.776,829.188,907.874,3.00055,,600.957,193.384,127.447
35.102,-0.751731,0.18536,169.877,151.385,-1.32745,4.87432,343.452,164.615,1.12648,1.80618,309.509,391.114,819.66,417.079,1.59422,,305.434,163.671,130.65
331.522,-1.21992,5.0402,633.227,122.928,-1.48605,0.673857,329.338,78.3854,-1.30132,3.48179,205.116,485.722,679.064,778.494,1.91684,,340.266,168.637,134.725
217.035,-1.72007,1.22898,649.836,144.218,-1.53812,0.171682,381.712,86.1739,-2.14817,6.0155,392.28,378.193,529.479,883.442,1.0573,,310.899,176.202,117.564
151.355,-0.303887,4.28934,233.549,86.2997,-1.34939,4.36816,250.158,93.7687,-2.6331,1.20586,670.111,369.902,765.816,1119.44,0.0788278,,491.818,171.626,137.518
103.354,2.43062,0.531697,621.725,124.893,1.69256,3.21412,382.621,72.1205,-0.850716,3.70604,163.644,419.945,804.122,418.538,2.68243,,207.835,190.235,129.666
562.656,0.389875,5.00055,630.598,573.778,1.03542,1.73266,925.717,533.473,0.963,1.7473,810.562,1244.98,1721.06,842.049,3.01529,,842.049,174.538,126.984
91.6076,-1.21452,6.15503,239.472,80.6196,-1.28488,2.53965,232.032,65.8284,-1.02465,0.0370801,161.689,380.543,515.132,330.002,2.66781,,221.252,170.757,124.208
165.202,-1.81847,2.86283,543.511,133.505,0.111864,5.69869,222.461,142.549,0.410759,0.679038,193.354,593.833,857.76,707.595,2.83587,,239.024,149.921,115.929
333.648,1.15929,0.54143,608.702,401.567,1.48872,3.9371,951.619,70.7923,1.505,1.70993,211.917,817.742,980.723,830.183,2.88751,,752.684,171.261,130.091
185.272,-1.56287,2.32372,492.429,106.393,-2.31381,4.87924,568.932,99.5288,-2.26801,4.96147,504.86,448.207,627.548,373.092,2.55552,,293.241,171.728,137.118
161.954,-0.926062,2.31662,292.36,74.8712,-1.36988,1.50598,233.284,97.1535,-1.38929,0.756664,235.477,362.721,517.062,584.015,0.810643,,312.997,171.869,112.257
204.183,-0.12837,3.92624,262.287,122.644,-1.21196,2.01768,281.247,82.8931,-0.646885,5.47467,152.631,457.673,618.457,400.251,1.90856,,273.175,162.522,114.566
186.077,-0.1898,3.69704,255.214,190.459,-0.711327,2.94895,285.835,219.28,1.18139,2.11644,408.64,369.447,809.749,1040.65,0.748082,,424.449,171.018,118.933
166.806,-0.742517,5.06802,313.962,166.518,0.920671,3.28394,285.72,73.7787,-0.143777,0.344427,151.841,560.533,733.8,440.836,1.78408,,318.298,228.851,132.284
116.312,-0.115324,1.13559,204.779,111.602,2.54114,3.34119,767.767,233.527,-0.253196,3.54924,273.583,677.095,1038.96,672.595,2.2056,,325.245,168.004,129.387
110.082,-0.812486,5.76044,224.504,79.2483,1.80087,4.0157,299.737,67.0005,-1.28362,3.23262,183.24,491.483,696.207,467.917,1.74474,,324.703,168.409,128.932
23.5265,2.81975,2.81931,253.639,51.3132,-2.66098,4.2622,401.376,196.265,1.15194,0.429035,364.398,630.135,1003.59,532.89,1.44289,,304.606,158.517,127.042
109.465,0.627166,1.01433,205.112,178.644,0.712406,3.70081,286.276,68.3805,0.507568,0.377631,139.898,433.523,579.382,523.104,2.68649,,331.927,157.238,116.55
75.7444,0.126531,5.04103,188.12,277.11,0.0631239,0.592066,328.736,117.024,-0.79089,0.729164,199.418,441.372,603.935,568.526,1.83422,,373.241,171.929,124.76
118.611,0.853927,4.74892,218.653,117.418,1.58851,1.90773,345.128,54.0704,-0.257487,1.38205,138.652,406.04,591.436,465.613,2.84119,,255.465,143.989,126.896
274.88,-1.46375,2.92126,648.452,261.874,-1.55839,5.98551,671.829,50.7576,-1.33861,3.25468,171.841,635.931,816.375,448.338,3.06425,,230.674,169.773,137.218
119.343,-0.910632,0.0725327,245.497,71.9628,-1.53868,4.58097,229.505,80.2496,-1.3499,5.82446,198.896,359.026,477.326,673.458,1.77475,,245.44,174.835,110.813
187.279,-0.635808,2.07913,285.153,92.5947,1.15978,0.461531,217.384,207.178,0.499826,4.89178,262.069,458.786,755.545,464.696,1.61759,,343.031,173.331,118.791
155.885,0.849125,1.82043,270.018,224.021,-0.774734,5.63781,339.24,87.3598,-1.47268,2.36406,238.883,591.09,810.834,502.599,2.46581,,289.175,162.639,129.864
96.6542,-0.822345,3.11298,208.94,122.67,-1.35002,4.36037,311.206,64.0105,-1.71117,1.48562,218.055,377.978,541.819,477.316,1.24739,,329.687,162.596,118.655
454.419,-1.84748,2.42107,1484.03,208.052,-0.356434,5.36134,272.224,154.983,-0.239294,5.56022,206.55,908.663,1239,993.011,2.94028,,499.008,142.297,131.306
297.549,-0.726089,4.14374,414.798,223.146,-1.09105,6.13991,407.117,263.307,-0.666091,2.20475,348.719,557.526,916.244,607.293,1.99617,,518.398,167.464,129.178
105.371,1.82713,0.341747,377.563,187.683,-1.21287,1.8501,377.623,71.6376,-2.16433,4.44316,337.75,721.476,1046.77,562.146,1.50835,,358.499,172.273,119.108
60.9616,2.97434,4.31188,617.707,98.9857,0.361373,0.71597,190.799,79.2338,-0.149344,6.10153,142.629,501.95,709.812,316.652,2.68727,,225.178,153.738,117.999
156.501,0.320725,4.52213,235.923,155.744,1.18266,2.21588,321.068,74.3729,1.50874,3.17067,217.593,463.757,604.408,488.12,2.30625,,354.695,168.998,127.472
453.132,-0.274819,6.08457,503.058,393.245,0.0269762,3.45936,425.484,90.3223,-0.151222,4.5406,162.985,893.754,1039.68,1684.77,2.6252,,641.772,178.431,134.975
265.53,-1.11864,3.93032,481.283,90.8501,0.874204,2.11816,202.697,129.113,1.18939,1.63742,258.556,571.006,906.916,1317.24,1.81216,,362.126,171.394,114.694
279.001,-0.649413,0.225732,380.352,122.372,-0.178784,5.49888,209.762,218.503,-0.896586,3.95892,338.509,415.168,769.372,924.67,1.01003,,501.55,170.631,130.436
143.483,-0.831914,2.14346,261.178,497.749,-0.913083,5.49776,739.763,167.709,0.405565,3.29949,217.661,667.472,1032.31,1087.94,2.92889,,367.846,172.547,119.852
88.7027,1.65255,5.4171,294.853,119.444,-0.124314,2.70721,265.268,90.8457,0.393835,0.668384,161.147,517.225,677.005,430.789,2.70989,,301.792,171.252,127.936
102.86,-1.67317,0.8419,327.744,129.871,2.39082,4.15728,731.689,322.495,0.514392,0.930419,386.665,963.658,1276.19,914.818,2.9678,,515.57,164.069,124.39
555.725,-0.563933,2.45685,670.316,396.399,-0.246235,6.09975,450.911,358.218,-0.314007,5.95402,395.949,996.81,1375.17,1064.65,2.64029,,846.904,177.244,124.022
50.7079,1.02118,5.013,183.514,145.563,0.646462,1.34758,251.432,70.8518,0.85183,0.421066,164.407,389.794,528.027,588.045,2.61777,,220.26,165.387,131.895
296.725,-0.178855,1.37389,351.193,421.759,-0.370556,4.38654,482.646,109.913,1.0274,0.0908028,214.203,795.051,1039.86,967.359,3.01265,,356.145,180.124,126.022
169.395,-0.329093,5.03251,248.013,180.097,-0.0135783,1.67689,238.591,88.5376,1.97963,3.55672,352.522,481.427,797.821,394.551,2.92756,,184.954,172.031,132.622
326.629,1.8447,4.46692,1074.1,57.4044,-1.40387,2.47115,234.885,78.7559,2.79898,3.12259,663,901.844,1179.55,732.243,1.99577,,235.337,179.618,134.129
206.951,1.1512,1.11586,394.938,225.81,1.60412,4.41618,604.858,244.609,1.6501,4.67232,671.85,551.083,791.118,1491.62,2.98287,,673.734,162.603,123.562
149.209,-1.03675,4.94221,309.266,121.241,0.614583,1.83404,215.965,52.8148,1.53192,1.31842,185.104,513.922,709.695,402.083,3.10817,,270.388,198.875,133.814
424.631,0.298005,0.991937,477.528,366.447,0.492846,4.29345,441.215,253.623,0.944496,4.204,396.788,858.258,1156.19,1119.44,2.98167,,872.238,176.718,128.478
290.71,1.50301,1.17621,699.332,460.81,1.84419,5.2007,1502.64,132.897,1.80139,1.03385,433.612,744.545,932.333,827.339,2.25869,,647.858,137.228,130.472
121.836,-0.78658,0.678382,227.362,125.911,-0.775142,0.641585,231.25,494.831,-0.129836,4.19109,518.098,321.405,892.83,1026.36,0.0367966,,787.63,160.025,139.345
80.5238,-0.372295,5.51047,187.215,84.3849,-1.26727,6.05678,235.389,202.951,-0.842337,2.59376,300.319,353.472,624.974,416.707,0.546307,,350.307,166.206,110.351
63.0898,1.11222,3.97084,192.836,170.375,1.00065,2.03812,305.688,141.49,1.39576,5.71789,329.406,375.977,614.447,474.542,1.93272,,360.375,160.888,128.778
172.622,-1.24701,5.73984,368.066,195.191,-0.226344,2.95342,251.53,223.109,0.0325698,1.87253,250.733,526.036,788.508,804.497,2.78642,,500.941,172.469,114.178
86.6882,0.023412,5.26574,191.838,65.4318,1.3507,3.88725,212.012,65.7071,1.05995,4.21932,158.22,367.108,492.428,443.483,1.37849,,284.784,171.123,117.277
86.4167,1.2524,2.37109,242.557,144.09,-0.10104,6.10116,218.668,67.5663,-0.38042,0.53972,149.334,435.635,582.672,353.654,2.55312,,183.254,179.148,130.546
160.577,-1.35563,4.80459,373.414,95.9556,-1.18714,2.29971,234.964,89.5252,-0.82208,1.58031,171.824,414.839,583.459,573.099,2.50488,,326.139,170.622,121.477
179.605,-0.783964,2.98327,293.293,242.16,-1.62064,0.174676,656.539,78.1603,-1.64859,5.90441,241.061,583.115,718.119,434.06,2.80859,,317.115,171.836,117.081
387.311,-0.622885,6.16619,492.087,114.056,-2.11063,2.41201,505.431,259.625,-0.875296,0.00284226,383.146,620.148,797.093,1236.54,2.529,,911.889,161.28,114.638
464.218,1.00521,6.12094,741.239,179.925,0.648194,1.86151,261.826,164.227,0.912305,0.53672,262.151,613.802,743.395,980.821,2.02376,,645.6,179.496,111.102
148.583,2.35855,1.52216,899.173,211.662,-1.22295,5.76477,426.989,311.321,0.413861,3.94073,362.848,1231.89,1574.84,912.876,2.04058,,720.718,424.428,131.026
216.457,-0.309107,1.03091,283.268,168.348,-1.3797,3.90019,394.916,101.126,-1.45472,0.967278,263.818,556.382,719.937,467.955,2.86928,,257.326,169.606,132.07
115.254,-1.2233,2.74875,275.72,232.411,-0.992743,6.05448,396.79,110.597,-0.147505,2.808,173.079,485.643,705.025,535.231,2.97746,,398.556,175.325,132.124
183.247,-1.76722,0.0985977,580.609,224.828,-0.373795,0.890599,293.132,111.02,-1.71811,5.32332,343.445,503.231,706.959,886.546,0.792002,,292.407,179.809,126.316
91.5635,0.599157,2.72399,182.852,13.8374,3.98582,5.31457,414.239,141.456,0.724414,4.99983,213.246,405.914,591.04,617.651,2.59058,,329.203,147.185,113.989
144.946,1.32252,5.27598,334.663,160.886,-0.528709,1.47495,218.642,157.073,1.88416,3.81255,546.268,518.991,870.439,1171.57,2.48216,,580.795,164.763,137.16
257.334,0.883472,2.71315,399.559,331.566,1.63786,5.34044,895.689,92.0482,1.05344,5.816,201.238,697.511,877.153,580.786,2.62729,,218.786,163.745,136.33
300.772,0.36098,0.716102,363.763,257.825,-0.43875,2.37367,326.808,125.811,-0.353632,1.12941,190.382,577.371,723.884,1258.72,1.65757,,580.814,171.904,135.475
192.411,0.168817,5.83593,254.673,374.654,0.370385,2.00311,435.255,71.3289,0.335136,5.70318,135.075,615.8,766.664,599.841,2.45036,,487.192,163.619,112.091
148.383,0.342365,0.385067,230.701,118.841,-0.344823,2.96357,203.458,102.188,-1.37337,3.76934,244.049,426.703,651.037,491.577,2.5785,,327.241,168.885,116.05
45.9262,-2.4363,4.8778,300.391,64.2393,-1.26989,3.63586,193.796,65.5799,0.547046,0.836907,141.526,319.78,543.79,344.513,1.24194,,304.029,142.404,119.617
110.6,1.09876,1.08257,254.971,244.53,2.13409,3.49022,1061.94,147.993,0.985344,6.24598,253.977,585.359,824.628,548.637,2.40765,,458.541,176.135,116.191
196.316,0.378211,2.81161,285.853,257.222,1.04861,1.11251,443.233,101.488,1.66815,1.59498,311.642,530.474,699.072,473.366,1.6991,,337.804,193.369,139.585
250.677,-0.0688099,0.864329,302.005,70.9353,-0.595911,5.33884,190.899,227.367,-0.624975,0.599567,302.396,423.804,603.986,998.068,1.80868,,609.571,167.54,129.56
123.444,1.00071,3.43526,275.758,67.8784,-2.03172,0.245323,324.375,100.137,1.73245,3.33321,322.438,587.475,894.284,535.096,3.09325,,310.932,199.297,136.832
108.157,1.64504,4.2486,340.123,155.096,1.01557,2.52271,297.093,89.544,-0.485057,1.22337,162.675,409.567,666.65,1036.41,1.72589,,678.678,176.686,128.085
222.305,1.79954,5.70642,703.07,146.947,-0.0519953,2.78916,338.482,208.707,-1.78132,2.44349,648.302,812.446,1684.4,578.345,2.91725,,310.001,132.309,119.517
202.174,0.88997,2.95393,326.281,347.26,-1.62988,0.0270755,935.487,145.47,1.39582,3.53522,335.896,1071.74,1553.74,500.339,2.92686,,403.577,153.973,125.083
185.891,0.0533204,4.57825,256.97,77.8061,-0.236329,1.27148,189.208,54.1752,-0.770379,2.71472,145.595,432.347,580.464,461.138,2.97642,,165.143,177.143,127.075
100.066,0.385664,5.44547,202.471,48.571,2.29168,1.47131,294.149,76.9465,0.934695,2.57968,161.244,404.839,550.26,380.275,2.30903,,232.037,171.513,114.947
16.7937,3.13582,2.50308,256.557,187.482,-0.819596,1.77788,306.587,179.119,0.932597,2.6945,287.66,525.862,747.792,846.554,0.725194,,486.251,168.397,116.927
162.976,-0.246261,3.04133,234.582,244.908,0.122176,5.10505,291.702,138.813,-0.435518,3.41376,204.286,477.596,652.999,768.855,2.06373,,547.727,163.78,136.279
164.476,-0.388695,5.17215,247.229,71.6765,0.400506,5.68911,175.662,51.0671,-0.636339,0.107503,150.543,353.339,507.08,713.19,0.516961,,311.014,172.547,137.291
164.236,-1.19349,2.24086,339.46,131.513,-0.859473,2.26633,246.369,202.07,-0.430376,2.12913,253.929,340.997,493.775,647.064,0.0254692,,399.032,166.598,124.925
63.0631,0.513278,4.8597,186.505,86.2901,-1.21137,1.46165,231.122,110.14,-0.409079,0.559374,170.632,404.806,553.091,329.225,2.88514,,205.371,172.233,121.814
243.717,-1.2641,4.33453,495.711,44.34,-0.390494,1.2149,179.076,212.953,-1.25677,3.28471,426.09,493.563,713.285,795.244,3.11963,,510.551,169.608,134.017
137.761,1.46673,5.98177,362.765,73.494,-0.195587,4.77723,183.564,211.398,1.36506,2.81719,462.57,441.463,763.11,615.311,1.20454,,561.205,180.819,139.906
121.731,-0.244522,4.62516,207.462,29.056,-1.98798,2.18298,174.38,204.329,-0.167488,1.00256,249.045,342.871,597.663,807.428,2.44218,,374.03,165.282,138.17
582.667,-0.5758,2.442,703.861,316.213,-1.30885,5.56112,648.03,190.632,0.257475,5.76275,229.153,975.718,1332.22,786.353,3.11913,,612.249,174.235,117.08
30.0033,3.61198,1.55312,578.53,121.392,0.453452,3.29314,214.569,116.952,1.18158,1.01963,240.759,489.702,661.114,403.931,1.74002,,286.628,159.677,120.31
136.549,-0.111552,0.507742,200.843,136.363,-1.02294,3.90389,278.997,103.597,-0.146623,3.14864,161.535,443.291,604.488,311.864,2.88704,,231.763,146.491,123
61.5947,1.05983,3.67668,192.22,209.687,-0.368651,4.98797,272.552,75.5828,0.505883,3.21843,144.918,402.022,554.98,932.777,1.31129,,383.463,164.434,117.036
11.9484,3.81484,4.19834,319.702,70.7541,2.35778,1.6076,415.217,119.252,1.60077,0.588165,327.25,353.539,498.464,525.222,2.59074,,256.614,169.329,111.732
343.006,0.713078,4.53644,465.679,255.964,1.28682,1.31768,526.715,193.017,1.18064,0.449575,369.7,703.676,930.563,754.736,3.06443,,528.962,168.898,135.655
463.877,0.388553,4.48247,525.083,165.138,0.888088,3.87672,291.254,585.539,-1.44203,1.17125,1314.74,417.659,1967.93,1067.54,0.605743,,870.084,162.404,138.486
23.5933,-3.34384,6.19267,371.911,70.9142,-1.77357,3.33951,288.173,85.202,-0.132078,0.727051,148.186,381.241,592.55,418.534,2.85315,,300.491,162.383,120.716
102.136,-0.0994693,5.6543,215.772,119.044,1.30888,5.66254,289.806,122.238,-1.21995,6.2314,262.574,411.114,693.343,1111.89,0.00823891,,490.645,189.795,135.261
142.532,-2.05304,5.13573,588.761,233.187,-1.26186,2.93308,484.142,109.764,-1.62061,4.74768,309.562,510.106,653.687,1140.5,2.20265,,822.097,167.543,112.625
30.0595,-2.0067,4.87282,221.184,159.803,1.40981,4.38049,381.147,189.414,0.375934,4.11309,233.324,537.331,698.25,975.982,0.492326,,457.733,189.65,115.103
129.92,-0.495118,5.74696,241.888,20.1539,1.25859,5.78935,166.947,71.3882,0.873919,3.86302,155.575,378.743,544.375,546.693,0.0423964,,291.107,192.726,118.817
124.074,2.74562,4.4458,987.908,104.961,2.02305,0.667247,427.666,99.9197,1.94397,3.76624,377.168,412.621,574.979,337.689,2.50463,,300.459,186.389,124.028
181.434,0.935648,4.93946,317.523,18.1489,2.87574,0.124087,235.88,199.429,0.671797,5.38061,272.139,381.483,536.901,995.377,1.46781,,489.494,172.132,116.061
203.848,-1.63253,2.52394,566.348,361.839,-1.71229,5.04234,1043.85,82.1683,-1.81692,6.16845,289.675,612.047,776.858,740.615,2.5184,,280.524,166.097,128.802
157.582,0.92588,1.26319,285.761,170.79,1.09404,3.60577,330.823,90.9572,-1.92027,6.15159,342.857,456.525,953.052,437.791,2.34258,,238.537,169.463,130.729
253.922,0.530487,5.93399,320.552,314.508,0.920731,3.86002,490.185,370.366,0.632936,5.6672,461.113,588.932,862.182,1215.43,2.07397,,542.995,135.517,112.965
340.626,1.00092,5.25905,552.095,183.703,-1.7174,2.21403,551.171,80.8284,1.62558,5.8589,247.888,1087.7,1328.09,588.96,3.04502,,339.609,167.789,126.279
565.923,0.261626,4.50951,610.643,593.918,-1.10859,1.41181,1010.72,90.5795,0.438167,5.95971,164.886,1483.99,1677.17,968.758,3.0977,,882.428,173.75,131.545
305.845,0.100473,5.09277,349.385,94.4615,-1.06278,5.42245,218.255,122.31,-0.768624,6.17567,198.054,396.297,570.051,782.018,0.329688,,517.843,166.075,116.379
100.875,0.32197,3.27748,201.346,329.704,1.29015,0.941191,667.315,215.214,-0.000201971,3.68706,250.489,581.073,938.309,868.706,2.33629,,516.489,171.093,128.171
245.745,1.85664,3.96509,823.122,290.668,1.56032,0.285279,741.793,80.6516,1.07993,3.30155,183.096,620.773,830.381,817.193,2.60338,,436.952,167.754,126.435
90.8454,1.60363,0.699321,286.424,56.5167,3.00327,3.13653,595.445,94.1665,1.9966,4.03621,371.249,397.884,549.804,427.093,2.43721,,242.296,163.841,114.609
152.892,-0.520775,4.97766,238.886,116.436,-0.725722,2.31824,228.1,99.55,-1.44105,3.08258,257.714,426.53,602.534,575.086,2.65942,,334.466,163.574,130.744
459.781,0.126452,5.7758,494.706,167.483,2.53491,4.64297,1076.62,557.039,0.930623,2.40663,825.495,967.714,1684.71,1199.34,1.13283,,1002.03,173.023,123.706
7.69898,-2.66191,2.88225,174.188,219.831,0.724803,2.18663,328.876,98.8834,0.986962,1.25873,191.119,433.567,583.823,473.41,0.695621,,223.846,165.141,117.049
378.22,-1.03969,6.21142,616.519,403.205,-1.17682,3.11075,741.342,66.7526,-0.593825,0.787055,146.912,848.28,1024.05,397.816,3.10067,,219.405,134.222,123.945
106.762,-1.71911,1.31927,359.351,307.032,-0.31858,1.71888,374.457,185.822,-0.39272,1.08365,232.692,471.237,623.77,790.737,0.399616,,452.845,186.101,118.367
225.731,1.15751,4.82065,429.693,211.899,0.671243,1.87874,304.302,200.107,0.947122,4.6859,317.335,556.142,754.552,459.537,2.94191,,353.743,170.063,112.373
95.3039,0.872987,4.99406,205.46,382.84,0.330311,3.95909,438.174,401.543,-0.192944,1.02393,430.613,414.311,1063.72,884.452,1.03497,,513.861,155.761,134.588
69.0048,-3.27662,1.05965,929.748,83.6964,-0.30432,5.57786,173.34,51.5204,-1.00432,5.35496,148.414,571.558,741.594,308.254,1.76497,,267.549,164.193,125.159
40.6957,1.67118,2.77396,190.083,116.131,0.275475,2.7457,205.498,125.036,0.263041,5.4893,184.794,336.426,551.115,419.635,0.0282685,,322.309,153.55,131.939
378.576,-1.51579,0.267366,919.081,222.72,-1.89156,2.87785,771.978,331.453,-1.47235,0.168024,770.181,659.673,910.311,826.936,2.61048,,545.36,169.016,121.764
47.2845,2.60747,4.87505,365.151,105.751,0.664289,1.45285,217.793,51.0521,1.88134,3.69371,206.444,424.726,556.87,324,2.86098,,191.595,171.364,115.071
127.659,-0.593226,5.63398,211.45,109.635,-1.4537,3.11718,305.644,100.138,-1.23846,2.41674,228.903,413,581.168,300.763,2.51679,,217.892,148.236,131.64
93.0395,-1.68105,2.2286,306.652,28.8135,1.06954,3.84593,166.3,53.7093,0.0739871,6.2168,134.279,415.647,570.415,317.68,1.61733,,171.299,164.922,123.005
201.809,-1.6419,0.689452,576.336,261.433,-1.22785,2.71261,552.937,351.47,-0.342491,5.29161,388.328,620.432,1105.42,1050.68,2.02316,,668.63,199.493,110.46
131.522,-1.65338,0.845487,396.43,143.323,-1.65241,0.863648,419.667,375.592,1.34766,3.37775,782.829,335.539,1583.61,931.521,0.0181607,,693.741,174.083,132.633
243.904,0.93848,0.502173,400.975,102.764,-0.494746,2.23982,205.316,185.446,1.29294,0.466202,379.598,511.189,720.509,905.481,1.73765,,669.603,177.737,110.092
88.1003,-0.0352894,0.187826,192.202,208.198,0.202487,3.53722,266.782,65.728,-2.07806,5.71058,300.136,440.349,718.225,522.48,2.93379,,341.193,170.794,137.74
115.862,2.18285,4.86476,546.267,61.8144,0.894909,2.72196,163.863,65.758,1.28253,1.18463,172.041,411.608,561.27,396.143,2.1428,,292.744,165.884,115.317
354.955,-1.02592,6.10702,585.004,281.52,0.881846,2.47664,451.557,89.3259,1.65641,3.75699,275.421,1011.55,1307.26,603.761,2.65281,,414.476,173.378,130.432
106.277,-2.3865,5.07291,607.155,175.16,1.54024,1.52159,459.885,68.9173,2.76694,1.22478,562.302,1047.47,1580.67,959.596,2.73187,,340.396,170.299,115.073
353.04,0.060859,4.98198,395.404,460.157,-0.00364783,4.3365,493.243,240.737,0.375253,4.38394,290.565,439.75,601.891,1763.42,0.645483,,722.558,176.764,133.874
183.027,1.54127,0.0201294,478.551,116.29,0.650625,5.10501,221.519,158.565,-0.568586,4.84496,225.767,434.196,756.475,892.622,1.19831,,338.555,170.861,129.556
102.942,-1.64549,4.53677,318.434,271.749,-1.14142,2.50705,497.907,77.1877,-2.05894,5.10925,331.78,445.553,631.015,658.905,2.02972,,451.935,157.542,124.809
60.3831,0.167089,6.0008,196.198,100.233,-0.179907,5.88212,197.252,159.228,-0.585686,2.68521,221.741,359.202,605.66,486.364,0.118679,,371.086,186.399,118.65
90.1498,1.27431,2.25262,236.334,134.604,-0.0134893,4.64647,206.842,104.875,1.27518,3.73683,232.556,407.935,562.058,505.59,2.39385,,220.181,160.145,114.631
187.685,-0.63266,3.45426,283.466,368.344,0.249729,0.962618,417.617,79.5856,-1.74894,1.83654,267.006,655.394,876.596,883.736,2.49164,,591.511,170.421,125.503
354.804,0.176454,0.805221,399.672,54.4979,-1.95577,5.50632,255.537,54.4307,1.92894,2.96848,226.635,533.894,818.176,1402.18,1.58208,,405.331,172.891,121.592
160.829,2.11118,0.618633,690.081,205.537,0.520236,4.16973,290.311,145.603,-0.399881,0.195452,202.338,605.583,932.106,677.504,2.73208,,428.472,149.015,127.146
177.638,0.2123,3.70118,252.045,57.5545,1.82701,1.06499,252.99,105.218,0.925372,3.07788,202.313,439.368,584.881,609.093,2.63619,,339.453,174.721,131.7
116.681,-0.283646,2.11708,199.794,24.3042,-2.70894,0.782157,250.153,305.001,-0.160963,2.4262,334.354,374.994,608.197,759.859,1.33493,,439.588,158.676,127.811
173.824,0.367348,3.91244,253.846,230.698,0.389444,0.579548,286.955,58.8331,-3.0668,4.28615,644.748,512.818,1085.2,538.069,2.95029,,310.894,173.086,122.355
30.7923,-1.4831,0.0702819,188.749,40.0915,-1.48488,2.64276,192.63,52.1397,-1.26274,3.78366,151.186,350.686,476.508,312.166,2.57248,,206.225,174.748,113.799
81.5343,0.742947,1.18851,197.877,323.701,-0.491362,5.37621,401.146,249.819,-0.931985,2.76727,388.555,513.804,912.518,639.062,2.09548,,482.297,167.664,129.333
